modelname,GRID_NO,_NAME_,           1,           2,           3,           4,           5,           6,           7,           8,           9,          10,          11,          12
Asco_3_12,43058,AVG_of_Proportion_of_events,0,0,0,"0,112433862433862","0,499231950844854","0,178571428571429",0,"0,115207373271889","1,76587301587302","2,00972862263185","0,462962962962963",0
Asco_3_12,43059,AVG_of_Proportion_of_events,"0,0640040962621608",0,"0,0704045058883769",0,"0,313620071684588","0,264550264550265",0,"0,102406554019457","1,16402116402116","1,34408602150538","0,185185185185185",0
Asco_3_12,43060,AVG_of_Proportion_of_events,0,0,0,0,"0,0768049155145929","0,125661375661376",0,"0,0256016385048643","0,87962962962963","0,576036866359448","0,0595238095238095",0
Asco_3_12,43061,AVG_of_Proportion_of_events,0,0,0,0,"0,108806963645673","0,105820105820106",0,0,"0,674603174603175","0,825652841781874","0,125661375661376",0
Asco_3_12,43062,AVG_of_Proportion_of_events,0,0,0,0,"0,153609831029186",0,0,"0,0256016385048643","0,251322751322751","0,160010240655402",0,0
Asco_3_12,43063,AVG_of_Proportion_of_events,0,0,0,0,"0,339221710189452","0,0793650793650794",0,0,"0,925925925925926","0,3584229390681","0,112433862433862",0
Asco_3_12,43064,AVG_of_Proportion_of_events,0,0,0,0,"0,166410650281618","0,00661375661375661",0,0,"0,707671957671958","0,281618023553507","0,0529100529100529",0
Asco_3_12,43065,AVG_of_Proportion_of_events,0,0,0,"0,0529100529100529","0,224014336917563","0,0462962962962963",0,0,"0,529100529100529","0,454429083461341","0,0661375661375661",0
Asco_3_12,43066,AVG_of_Proportion_of_events,0,0,0,0,"0,50563236047107","0,0330687830687831",0,0,"0,350529100529101","0,32642089093702",0,0
Asco_3_12,43067,AVG_of_Proportion_of_events,0,0,0,0,"0,14720942140297","0,0330687830687831","0,00640040962621608",0,"0,892857142857143","0,633640552995392","0,244708994708995",0
Asco_3_12,43118,AVG_of_Proportion_of_events,0,0,0,0,"0,147209421402969","0,198412698412699",0,"0,17921146953405","1,69973544973545","1,76651305683564","0,218253968253968",0
Asco_3_12,43119,AVG_of_Proportion_of_events,0,0,"0,00640040962621608","0,0132275132275133","0,422427035330261","0,178571428571428","0,0384024577572965","0,345622119815668","1,73941798941799","1,85611879160266","0,496031746031746","0,0128008192524322"
Asco_3_12,43120,AVG_of_Proportion_of_events,0,0,0,0,"0,172811059907834","0,119047619047619","0,0576036866359447","0,601638504864312","1,17724867724868","0,883256528417819","0,443121693121693",0
Asco_3_12,43121,AVG_of_Proportion_of_events,0,0,0,0,"0,0576036866359447","0,105820105820106","0,192012288786482","0,62083973374296","2,12962962962963","1,08806963645673","0,0595238095238095",0
Asco_3_12,43122,AVG_of_Proportion_of_events,0,0,0,0,0,"0,112433862433862","0,0384024577572965","0,358422939068101","1,13095238095238","0,435227854582693","0,0661375661375661",0
